qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,F Horn 1,F Horn 2,Violin 1,Violin 2,Viola,Violoncello,Contrabass
1072.75,487.6136,399,1.75,r,r,C5,r,C5,C4,r,r,C4,C3,G4,G4,G3,F2,F1
1073.0,487.7273,399,2.0,r,r,C5,r,C5,C4,r,r,C4,C3,F4,F4,F3,F2,F1
1073.5,487.9545,399,2.5,r,r,C5,r,C5,C4,r,r,C4,C3,D5,D5,D4,F2,F1
1073.75,488.0682,399,2.75,r,r,C5,r,C5,C4,r,r,C4,C3,B4,B4,B3,F2,F1
1074.0,488.1818,400,1.0,A5,F5,A5,r,A5,A4,A3,F3,A4,A3,C5,C5,C4,F2,F1
1074.3333,488.3333,400,1.3333,A5,F5,A5,r,A5,A4,A3,F3,A4,A3,C5,C5,C4,F2,F1
1074.6667,488.4849,400,1.6667,r,r,A5,r,A5,A4,r,r,A4,A3,C5,C5,C4,F2,F1
1075.0,488.6364,400,2.0,r,r,F5,r,F5,F4,r,r,F4,F3,r,r,r,F2,F1
1075.5,488.8636,400,2.5,r,r,F5,r,F5,F4,r,r,F4,F3,D5,D5,D4,F2,F1
1075.75,488.9773,400,2.75,r,r,F5,r,F5,F4,r,r,F4,F3,C5,C5,C4,F2,F1
1076.0,489.0909,401,1.0,r,r,F5,r,F5,F4,r,r,F4,F3,A4,A4,A3,F2,F1
1076.5,489.3182,401,1.5,r,r,F5,r,F5,F4,r,r,F4,F3,C5,C5,C4,F2,F1
1076.75,489.4318,401,1.75,r,r,F5,r,F5,F4,r,r,F4,F3,B-4,B-4,B-3,F2,F1
1077.0,489.5455,401,2.0,r,r,F5,r,F5,F4,r,r,F4,F3,G4,G4,G3,F2,F1
1077.5,489.7727,401,2.5,r,r,F5,r,F5,F4,r,r,F4,F3,B-4,B-4,B-3,F2,F1
1077.75,489.8864,401,2.75,r,r,F5,r,F5,F4,r,r,F4,F3,A4,A4,A3,F2,F1
1078.0,490.0,402,1.0,r,r,F5,r,F5,F4,r,r,F4,F3,F4,F4,F3,F2,F1
1078.3333,490.1515,402,1.3333,r,r,F5,r,F5,F4,r,r,F4,F3,F4,F4,F3,F2,F1
1078.5,490.2273,402,1.5,r,r,F5,r,F5,F4,r,r,F4,F3,C5,r,r,F2,F1
1078.6667,490.303,402,1.6667,r,r,F5,r,F5,F4,r,r,F4,F3,C5,r,r,F2,F1
1078.75,490.3409,402,1.75,r,r,F5,r,F5,F4,r,r,F4,F3,A4,r,r,F2,F1
1079.0,490.4545,402,2.0,r,r,C5,r,C5,C4,r,r,C4,C3,G4,r,r,F2,F1
1079.5,490.6818,402,2.5,r,r,C5,r,C5,C4,r,r,C4,C3,C5,r,r,F2,F1
1079.75,490.7955,402,2.75,r,r,C5,r,C5,C4,r,r,C4,C3,B-4,r,r,F2,F1
1080.0,490.9091,403,1.0,r,r,F5,r,F5,F4,r,r,F4,F3,F4,r,r,F2,F1
1080.3333,491.0606,403,1.3333,r,r,F5,r,F5,F4,r,r,F4,F3,F4,r,r,F2,F1
1080.5,491.1364,403,1.5,r,r,F5,r,F5,F4,r,r,F4,F3,C5,r,r,F2,F1
1080.6667,491.2121,403,1.6667,r,r,F5,r,F5,F4,r,r,F4,F3,C5,r,r,F2,F1
1080.75,491.25,403,1.75,r,r,F5,r,F5,F4,r,r,F4,F3,A4,r,r,F2,F1
1081.0,491.3636,403,2.0,r,r,C5,r,C5,C4,r,r,C4,C3,G4,r,r,F2,F1
1081.5,491.5909,403,2.5,r,r,C5,r,C5,C4,r,r,C4,C3,C5,r,r,F2,F1
1081.75,491.7045,403,2.75,r,r,C5,r,C5,C4,r,r,C4,C3,B-4,r,r,F2,F1
1082.0,491.8182,404,1.0,r,r,F5,r,F5,F4,r,r,F4,F3,F4,r,r,F2,F1
1082.3333,491.9697,404,1.3333,r,r,F5,r,F5,F4,r,r,F4,F3,F4,r,r,F2,F1
1082.5,492.0455,404,1.5,r,r,F5,r,F5,F4,r,r,F4,F3,C5,r,r,F2,F1
1082.6667,492.1212,404,1.6667,r,r,F5,r,F5,F4,r,r,F4,F3,C5,r,r,F2,F1
1082.75,492.1591,404,1.75,r,r,F5,r,F5,F4,r,r,F4,F3,A4,r,r,F2,F1
1083.0,492.2727,404,2.0,r,r,C5,r,C5,C4,r,r,C4,C3,G4,r,r,F2,F1
1083.5,492.5,404,2.5,r,r,C5,r,C5,C4,r,r,C4,C3,C5,r,r,F2,F1
1083.75,492.6136,404,2.75,r,r,C5,r,C5,C4,r,r,C4,C3,B-4,r,r,F2,F1
1084.0,492.7273,405,1.0,r,r,F5,r,F5,F4,r,r,F4,F3,F4,r,r,F2,F1
1084.3333,492.8788,405,1.3333,r,r,F5,r,F5,F4,r,r,F4,F3,F4,r,r,F2,F1
1084.5,492.9545,405,1.5,r,r,F5,r,F5,F4,r,r,F4,F3,C5,r,r,F2,F1
1084.6667,493.0303,405,1.6667,r,r,F5,r,F5,F4,r,r,F4,F3,C5,r,r,F2,F1
1084.75,493.0682,405,1.75,r,r,F5,r,F5,F4,r,r,F4,F3,A4,r,r,F2,F1
1085.0,493.1818,405,2.0,r,r,C5,r,C5,C4,r,r,C4,C3,G4,r,r,F2,F1
1085.5,493.4091,405,2.5,r,r,C5,r,C5,C4,r,r,C4,C3,C5,r,r,F2,F1
1085.75,493.5227,405,2.75,r,r,C5,r,C5,C4,r,r,C4,C3,B-4,r,r,F2,F1
1086.0,493.6364,406,1.0,r,r,F5,r,F5,F4,r,r,F4,F3,F4,F4,F3,F2,F1
1086.3333,493.7879,406,1.3333,r,r,F5,r,F5,F4,r,r,F4,F3,F4,F4,F3,F2,F1
1086.5,493.8636,406,1.5,r,r,r,r,r,r,r,r,r,r,F4,C5,C4,F2,F1
1086.6667,493.9394,406,1.6667,r,r,r,r,r,r,r,r,r,r,F4,C5,C4,F2,F1
1086.75,493.9773,406,1.75,r,r,r,r,r,r,r,r,r,r,F4,A4,A3,F2,F1
1087.0,494.0909,406,2.0,r,r,r,r,r,r,r,r,r,r,C4,G4,G3,F2,F1
1087.5,494.3182,406,2.5,r,r,r,r,r,r,r,r,r,r,C4,C5,C4,F2,F1
1087.75,494.4318,406,2.75,r,r,r,r,r,r,r,r,r,r,C4,B-4,B-3,F2,F1
1088.0,494.5455,407,1.0,r,r,r,r,r,r,r,r,r,r,F4,F4,F3,F2,F1
1088.3333,494.697,407,1.3333,r,r,r,r,r,r,r,r,r,r,F4,F4,F3,F2,F1
1088.5,494.7727,407,1.5,r,r,r,r,r,r,r,r,r,r,F4,C5,C4,F2,F1
1088.6667,494.8485,407,1.6667,r,r,r,r,r,r,r,r,r,r,F4,C5,C4,F2,F1
1088.75,494.8864,407,1.75,r,r,r,r,r,r,r,r,r,r,F4,A4,A3,F2,F1
1089.0,495.0,407,2.0,r,r,r,r,r,r,r,r,r,r,C4,G4,G3,F2,F1
1089.5,495.2273,407,2.5,r,r,r,r,r,r,r,r,r,r,C4,C5,C4,F2,F1
1089.75,495.3409,407,2.75,r,r,r,r,r,r,r,r,r,r,C4,B-4,B-3,F2,F1
1090.0,495.4545,408,1.0,r,r,r,r,r,r,r,r,r,r,F4,F4,F3,F2,F1
1090.3333,495.606,408,1.3333,r,r,r,r,r,r,r,r,r,r,F4,F4,F3,F2,F1
1090.5,495.6818,408,1.5,r,r,r,r,r,r,r,r,r,r,F4,C5,C4,F2,F1
1090.6667,495.7576,408,1.6667,r,r,r,r,r,r,r,r,r,r,F4,C5,C4,F2,F1
1090.75,495.7955,408,1.75,r,r,r,r,r,r,r,r,r,r,F4,A4,A3,F2,F1
1091.0,495.9091,408,2.0,r,r,r,r,r,r,r,r,r,r,C4,G4,G3,F2,F1
1091.5,496.1364,408,2.5,r,r,r,r,r,r,r,r,r,r,C4,C5,C4,F2,F1
1091.75,496.25,408,2.75,r,r,r,r,r,r,r,r,r,r,C4,B-4,B-3,F2,F1
1092.0,496.3636,409,1.0,r,r,r,r,r,r,r,r,r,r,F4,F4,F3,F2,F1
1092.3333,496.5151,409,1.3333,r,r,r,r,r,r,r,r,r,r,F4,F4,F3,F2,F1
1092.5,496.5909,409,1.5,r,r,r,r,r,r,r,r,r,r,F4,C5,C4,F2,F1
1092.6667,496.6667,409,1.6667,r,r,r,r,r,r,r,r,r,r,F4,C5,C4,F2,F1
1092.75,496.7045,409,1.75,r,r,r,r,r,r,r,r,r,r,F4,A4,A3,F2,F1
1093.0,496.8182,409,2.0,r,r,r,r,r,r,r,r,r,r,C4,G4,G3,F2,F1
1093.5,497.0455,409,2.5,r,r,r,r,r,r,r,r,r,r,C4,C5,C4,F2,F1
1093.75,497.1591,409,2.75,r,r,r,r,r,r,r,r,r,r,C4,B-4,B-3,F2,F1
1094.0,497.2727,410,1.0,r,r,r,r,r,r,r,r,r,r,F4,F4,F3,F2,F1
1094.5,497.5,410,1.5,r,r,r,r,r,r,r,r,r,r,r,F4,F3,C3,r
1094.75,497.6136,410,1.75,r,r,r,r,r,r,r,r,r,r,r,F4,F3,A2,r
1095.0,497.7273,410,2.0,r,r,r,r,r,r,r,r,r,r,r,C4,C3,F2,r
1095.5,497.9545,410,2.5,r,r,r,r,r,r,r,r,r,r,r,C4,C3,C3,r
1095.75,498.0682,410,2.75,r,r,r,r,r,r,r,r,r,r,r,C4,C3,A2,r
1096.0,498.1818,411,1.0,r,r,r,r,r,r,r,r,r,r,r,F4,F3,F2,r
1096.5,498.4091,411,1.5,r,r,r,r,r,r,r,r,r,r,r,F4,F3,C3,r
1096.75,498.5227,411,1.75,r,r,r,r,r,r,r,r,r,r,r,F4,F3,A2,r
1097.0,498.6364,411,2.0,r,r,r,r,r,r,r,r,r,r,r,C4,C3,F2,r
1097.5,498.8636,411,2.5,r,r,r,r,r,r,r,r,r,r,r,C4,C3,C3,r
1097.75,498.9773,411,2.75,r,r,r,r,r,r,r,r,r,r,r,C4,C3,A2,r
1098.0,499.0909,412,1.0,r,r,r,r,r,r,r,r,r,r,r,F4,F3,F2,r
1098.5,499.3182,412,1.5,r,r,r,r,r,r,r,r,r,r,r,F4,F3,C3,r
1098.75,499.4318,412,1.75,r,r,r,r,r,r,r,r,r,r,r,F4,F3,A2,r
1099.0,499.5455,412,2.0,r,r,r,r,r,r,r,r,r,r,r,C4,C3,F2,r
1099.5,499.7727,412,2.5,r,r,r,r,r,r,r,r,r,r,r,C4,C3,C3,r
1099.75,499.8864,412,2.75,r,r,r,r,r,r,r,r,r,r,r,C4,C3,A2,r
1100.0,500.0,413,1.0,r,r,r,r,r,r,r,r,r,r,r,F4,F3,F2,r
1100.5,500.2273,413,1.5,r,r,r,r,r,r,r,r,r,r,r,F4,F3,C3,r
1100.75,500.3409,413,1.75,r,r,r,r,r,r,r,r,r,r,r,F4,F3,A2,r
1101.0,500.4545,413,2.0,r,r,r,r,r,r,r,r,r,r,r,C4,C3,F2,r
1101.5,500.6818,413,2.5,r,r,r,r,r,r,r,r,r,r,r,C4,C3,C3,r
1101.75,500.7955,413,2.75,r,r,r,r,r,r,r,r,r,r,r,C4,C3,A2,r
1102.0,500.9091,414,1.0,r,r,r,r,r,r,r,r,r,r,r,F4,F3,F2,r
1102.5,501.1364,414,1.5,r,r,r,r,r,r,r,r,r,r,F4,r,r,r,r
1103.0,501.3636,414,2.0,r,r,r,r,r,r,r,r,r,r,G4,r,r,r,r
1103.5,501.5909,414,2.5,r,r,r,r,r,r,r,r,r,r,B-4,r,r,r,r
1104.0,501.8182,415,1.0,r,r,r,r,r,r,r,r,r,r,A4,r,r,r,r
1104.5,502.0455,415,1.5,r,r,r,r,r,r,r,r,r,r,A4,r,r,r,r
1105.0,502.2727,415,2.0,r,r,r,r,r,r,r,r,r,r,B-4,r,r,r,r
1105.5,502.5,415,2.5,r,r,r,r,r,r,r,r,r,r,D5,r,r,r,r
1106.0,502.7273,416,1.0,r,r,r,r,r,r,r,r,r,r,C5,r,r,r,r
1106.5,502.9545,416,1.5,r,r,r,r,r,r,r,r,r,r,C5,r,r,r,r
1107.0,503.1818,416,2.0,r,r,r,r,r,r,r,r,r,r,D5,r,r,r,r
1107.5,503.4091,416,2.5,r,r,r,r,r,r,r,r,r,r,F5,r,r,r,r
1108.0,503.6364,417,1.0,r,r,r,r,r,r,r,r,r,r,E-5,r,r,r,r
1108.5,503.8636,417,1.5,r,r,r,r,r,r,r,r,r,r,D5,D5,D4,r,r
1109.0,504.0909,417,2.0,r,r,r,r,r,r,r,r,r,r,E-5,E-5,E-4,r,r
1109.5,504.3182,417,2.5,r,r,r,r,r,r,r,r,r,r,G5,G5,G4,r,r
1110.0,504.5455,418,1.0,r,r,E-5,A4,r,r,E-4,C4,F2,F1,r,r,r,r,r
1110.5,504.7727,418,1.5,r,r,E-5,A4,D5,r,E-4,C4,F2,F1,r,r,r,r,r
1111.0,505.0,418,2.0,r,r,E-5,A4,E-5,r,E-4,C4,F2,F1,r,r,r,r,r
1111.5,505.2273,418,2.5,r,r,E-5,A4,G5,r,E-4,C4,F2,F1,r,r,r,r,r
1112.0,505.4545,419,1.0,r,r,E-5,A4,F5,r,E-4,C4,F2,F1,r,r,r,r,r
1112.5,505.6818,419,1.5,r,r,E-5,A4,E-5,r,E-4,C4,F2,F1,D5,r,r,r,r
1112.75,505.7955,419,1.75,r,r,E-5,A4,D5,r,E-4,C4,F2,F1,D5,r,r,r,r
1113.0,505.9091,419,2.0,r,r,E-5,A4,C5,r,E-4,C4,F2,F1,E-5,r,r,r,r
1113.5,506.1364,419,2.5,r,r,E-5,A4,F4,r,E-4,C4,F2,F1,G5,r,r,r,r
1114.0,506.3636,420,1.0,r,r,E-5,A4,r,r,E-4,C4,F2,F1,r,r,r,r,r
1114.5,506.5909,420,1.5,r,r,E-5,A4,D5,r,E-4,C4,F2,F1,r,r,r,r,r
1115.0,506.8182,420,2.0,r,r,E-5,A4,E-5,r,E-4,C4,F2,F1,r,r,r,r,r
1115.5,507.0455,420,2.5,r,r,E-5,A4,G5,r,E-4,C4,F2,F1,r,r,r,r,r
1116.0,507.2727,421,1.0,r,r,E-5,A4,F5,r,E-4,C4,F2,F1,r,r,r,r,r
1116.5,507.5,421,1.5,r,r,E-5,A4,E-5,r,E-4,C4,F2,F1,D5,r,r,r,r
1116.75,507.6136,421,1.75,r,r,E-5,A4,D5,r,E-4,C4,F2,F1,D5,r,r,r,r
1117.0,507.7273,421,2.0,r,r,E-5,A4,C5,r,E-4,C4,F2,F1,E-5,r,r,r,r
1117.5,507.9545,421,2.5,r,r,E-5,A4,F4,r,E-4,C4,F2,F1,G5,r,r,r,r
1118.5,508.4091,422,1.5,r,r,r,r,r,r,r,r,r,r,D5,B-4,F4,B-3,B-2
1119.0,508.6364,422,2.0,r,r,r,r,r,r,r,r,r,r,E-5,B-3,E-4,G3,G2
1119.5,508.8636,422,2.5,r,r,r,r,r,r,r,r,r,r,G5,B-4,B-3,E-3,E-2
1120.0,509.0909,423,1.0,r,r,r,r,r,r,r,r,r,r,F5,B-3,F4,D3,D2
1120.5,509.3182,423,1.5,r,r,r,r,r,r,r,r,r,r,E-5,G4,B-3,E-3,E-2
1120.75,509.4318,423,1.75,r,r,r,r,r,r,r,r,r,r,D5,G4,B-3,E-3,E-2
1121.0,509.5455,423,2.0,r,r,r,r,r,r,r,r,r,r,C5,A4,A3,F3,F2
1121.5,509.7727,423,2.5,r,r,r,r,r,r,r,r,F4,F3,F4,A3,C4,E-3,E-2
1122.0,510.0,424,1.0,r,r,r,r,r,r,r,r,F4,F3,B-4,F4,F3,D3,D2
1122.5,510.2273,424,1.5,r,r,r,r,r,r,r,r,F4,F3,C5,E-4,A3,C3,C2
1123.0,510.4545,424,2.0,r,r,r,r,r,r,r,r,F4,F3,D5,D4,B-3,B-2,B-1
1123.5,510.6818,424,2.5,r,r,r,r,r,r,r,r,F4,F3,E-5,E-4,A3,C3,C2
1123.75,510.7955,424,2.75,r,r,r,r,r,r,r,r,F4,F3,D5,D4,B-3,C3,C2
1124.0,510.9091,425,1.0,r,r,r,r,r,r,r,r,F4,F3,C5,C4,C4,A2,A1
1124.5,511.1364,425,1.5,r,r,r,r,r,r,r,r,F4,F3,D5,B-4,G3,G2,G1
1125.0,511.3636,425,2.0,r,r,r,r,r,r,r,r,F4,F3,E-5,A4,F3,F2,F1
1125.5,511.5909,425,2.5,r,r,r,r,r,r,r,r,F4,F3,F5,A4,C4,F3,F2
1125.75,511.7045,425,2.75,r,r,r,r,r,r,r,r,F4,F3,E-5,A4,C4,F3,F2
1126.0,511.8182,426,1.0,B-5,r,B-5,r,B-4,B-4,B-3,D3,F4,F3,D5,B-4,D4,B-2,B-1
1126.5,512.0455,426,1.5,C6,r,A5,r,C5,A4,C4,F3,r,r,r,r,r,B-2,r
1127.0,512.2727,426,2.0,D6,r,B-5,r,D5,B-4,D4,B-3,r,r,r,r,r,B-2,r
1127.5,512.5,426,2.5,E-6,r,B-5,r,E-5,B-4,D4,B-3,r,r,r,r,r,B-2,r
1127.75,512.6136,426,2.75,D6,r,B-5,r,D5,B-4,D4,B-3,r,r,r,r,r,B-2,r
1128.0,512.7273,427,1.0,C6,r,A5,r,C5,A4,C4,F3,r,r,C4,A3,F3,F2,F1
1128.5,512.9545,427,1.5,D6,r,B-5,r,D5,B-4,D4,B-3,r,r,r,r,r,F2,r
1129.0,513.1818,427,2.0,E-6,r,A5,r,E-5,A4,C4,F3,r,r,r,r,r,F2,r
1129.5,513.4091,427,2.5,F6,r,A5,r,F5,A4,C4,F3,r,r,r,r,r,F2,r
1129.75,513.5227,427,2.75,E-6,r,A5,r,E-5,A4,C4,F3,r,r,r,r,r,F2,r
1130.0,513.6364,428,1.0,D6,r,B-5,r,D5,B-4,D4,B-3,r,r,D4,B-3,F3,B-2,B-1
1130.3333,513.7879,428,1.3333,D6,r,B-5,r,D5,B-4,D4,B-3,r,r,B-5,B-4,B-3,B-2,B-1
1130.6667,513.9394,428,1.6667,r,r,r,r,D5,r,D4,B-3,r,r,B-5,B-4,B-3,B-2,B-1
1131.0,514.0909,428,2.0,r,r,r,r,D5,r,D4,B-3,r,r,B-5,B-4,B-3,B-2,B-1
1131.3333,514.2424,428,2.3333,r,r,r,r,D5,r,D4,D3,r,r,B-5,B-4,B-3,B-2,B-1
1131.6667,514.394,428,2.6667,r,r,r,r,C5,r,C4,C3,r,r,B-5,B-4,B-3,B-2,B-1
1132.0,514.5455,429,1.0,r,r,r,r,B-4,r,B-3,B-2,r,r,B-5,B-4,B-3,B-2,B-1
1132.3333,514.697,429,1.3333,r,r,r,r,D5,r,D4,D3,r,r,B-5,B-4,B-3,B-2,B-1
1132.6667,514.8485,429,1.6667,r,r,r,r,C5,r,C4,C3,r,r,B-5,B-4,B-3,B-2,B-1
1133.0,515.0,429,2.0,r,r,r,r,B-4,r,B-3,B-2,r,r,B-5,B-4,B-3,B-2,B-1
1133.3333,515.1515,429,2.3333,r,r,r,r,G5,r,G4,G3,r,r,B-5,B-4,B-3,B-2,B-1
1133.6667,515.303,429,2.6667,r,r,r,r,E5,r,E4,E3,r,r,B-5,B-4,B-3,B-2,B-1
1134.0,515.4545,430,1.0,r,r,r,r,F5,r,F4,F3,r,r,B-5,B-4,B-3,B-2,B-1
1134.3333,515.606,430,1.3333,r,r,r,r,F5,r,F4,F3,r,r,B-5,B-4,B-3,B-2,B-1
1134.6667,515.7576,430,1.6667,r,r,r,r,F5,r,F4,F3,r,r,B-5,B-4,B-3,B-2,B-1
1135.0,515.9091,430,2.0,r,r,r,r,F5,r,F4,F3,r,r,B-5,B-4,B-3,B-2,B-1
1135.3333,516.0606,430,2.3333,r,r,r,r,G5,r,G4,G3,r,r,B-5,B-4,B-3,B-2,B-1
1135.6667,516.2121,430,2.6667,r,r,r,r,F5,r,F4,F3,r,r,B-5,B-4,B-3,B-2,B-1
1136.0,516.3636,431,1.0,r,r,r,r,D5,r,D4,D3,r,r,B-5,B-4,B-3,B-2,B-1
1136.3333,516.5151,431,1.3333,r,r,r,r,F5,r,F4,F3,r,r,B-5,B-4,B-3,B-2,B-1
1136.6667,516.6667,431,1.6667,r,r,r,r,E-5,r,E-4,E-3,r,r,B-5,B-4,B-3,B-2,B-1
1137.0,516.8182,431,2.0,r,r,r,r,C5,r,C4,C3,r,r,B-5,B-4,B-3,B-2,B-1
1137.3333,516.9697,431,2.3333,r,r,r,r,E-5,r,E-4,E-3,r,r,B-5,B-4,B-3,B-2,B-1
1137.6667,517.1212,431,2.6667,r,r,r,r,D5,r,D4,D3,r,r,B-5,B-4,B-3,B-2,B-1
1138.0,517.2727,432,1.0,r,r,r,r,B-4,r,B-3,B-2,r,r,B-5,B-4,B-3,B-2,B-1
1138.3333,517.4242,432,1.3333,r,r,r,r,B-4,r,B-3,B-2,r,r,B-5,B-4,B-3,B-2,B-1
1138.6667,517.5758,432,1.6667,r,r,r,r,B-4,r,B-3,B-2,r,r,B-5,B-4,B-3,B-2,B-1
1139.0,517.7273,432,2.0,r,r,r,r,B-4,r,B-3,B-2,r,r,B-5,B-4,B-3,B-2,B-1
1139.3333,517.8788,432,2.3333,r,r,r,r,D5,r,D4,D3,r,r,B-5,B-4,B-3,B-2,B-1
1139.6667,518.0303,432,2.6667,r,r,r,r,C5,r,C4,C3,r,r,B-5,B-4,B-3,B-2,B-1
1140.0,518.1818,433,1.0,r,r,r,r,B-4,r,B-3,B-2,r,r,B-5,B-4,B-3,B-2,B-1
1140.3333,518.3333,433,1.3333,r,r,r,r,D5,r,D4,D3,r,r,B-5,B-4,B-3,B-2,B-1
1140.6667,518.4849,433,1.6667,r,r,r,r,C5,r,C4,C3,r,r,B-5,B-4,B-3,B-2,B-1
1141.0,518.6364,433,2.0,r,r,r,r,B-4,r,B-3,B-2,r,r,B-5,B-4,B-3,B-2,B-1
1141.3333,518.7879,433,2.3333,r,r,r,r,G5,r,G4,G3,r,r,B-5,B-4,B-3,B-2,B-1
1141.6667,518.9394,433,2.6667,r,r,r,r,E5,r,E4,E3,r,r,B-5,B-4,B-3,B-2,B-1
1142.0,519.0909,434,1.0,r,r,r,r,F5,r,F4,F3,r,r,B-5,B-4,B-3,B-2,B-1
1142.3333,519.2424,434,1.3333,r,r,r,r,F5,r,F4,F3,r,r,B-5,B-4,B-3,B-2,B-1
1142.6667,519.394,434,1.6667,r,r,r,r,F5,r,F4,F3,r,r,B-5,B-4,B-3,B-2,B-1
1143.0,519.5455,434,2.0,r,r,r,r,F5,r,F4,F3,r,r,B-5,B-4,B-3,B-2,B-1
1143.3333,519.697,434,2.3333,r,r,r,r,G5,r,G4,G3,r,r,B-5,B-4,B-3,B-2,B-1
1143.6667,519.8485,434,2.6667,r,r,r,r,F5,r,F4,F3,r,r,B-5,B-4,B-3,B-2,B-1
1144.0,520.0,435,1.0,r,r,r,r,D5,r,D4,D3,r,r,B-5,B-4,B-3,B-2,B-1
1144.3333,520.1515,435,1.3333,r,r,r,r,F5,r,F4,F3,r,r,B-5,B-4,B-3,B-2,B-1
1144.6667,520.303,435,1.6667,r,r,r,r,E-5,r,E-4,E-3,r,r,B-5,B-4,B-3,B-2,B-1
1145.0,520.4545,435,2.0,r,r,r,r,C5,r,C4,C3,r,r,B-5,B-4,B-3,B-2,B-1
1145.3333,520.606,435,2.3333,r,r,r,r,E-5,r,E-4,E-3,r,r,B-5,B-4,B-3,B-2,B-1
1145.6667,520.7576,435,2.6667,r,r,r,r,D5,r,D4,D3,r,r,B-5,B-4,B-3,B-2,B-1
1146.0,520.9091,436,1.0,r,r,r,r,B-4,r,B-3,B-2,r,r,B-5,B-4,B-3,B-2,B-1
1146.3333,521.0606,436,1.3333,r,r,r,r,B-4,r,B-3,B-2,r,r,B-5,B-4,B-3,B-3,B-2
1146.6667,521.2121,436,1.6667,r,r,r,r,B-4,r,B-3,B-2,r,r,B-5,B-4,B-3,B-3,B-2
1147.0,521.3636,436,2.0,r,r,r,r,B-4,r,B-3,B-3,r,r,B-5,B-4,B-3,B-3,B-2
1147.3333,521.5151,436,2.3333,r,r,r,r,C5,r,C4,C4,r,r,B-5,B-4,B-3,B-3,B-2
1147.6667,521.6667,436,2.6667,r,r,r,r,D5,r,D4,D4,r,r,B-5,B-4,B-3,B-3,B-2
1148.0,521.8182,437,1.0,r,r,r,r,G4,r,G3,G3,r,r,B-5,B-4,B-3,B-3,B-2
1148.3333,521.9697,437,1.3333,r,r,r,r,G4,r,G3,G3,r,r,G5,G4,G3,G3,G2
1148.6667,522.1212,437,1.6667,r,r,r,r,G4,r,G3,G3,r,r,G5,G4,G3,G3,G2
1149.0,522.2727,437,2.0,r,r,r,r,G4,r,G3,G3,r,r,G5,G4,G3,G3,G2
1149.3333,522.4242,437,2.3333,r,r,r,r,A4,r,A3,A3,r,r,G5,G4,G3,G3,G2
1149.6667,522.5758,437,2.6667,r,r,r,r,B-4,r,B-3,B-3,r,r,G5,G4,G3,G3,G2
1150.0,522.7273,438,1.0,E5,r,E5,r,C5,r,E4,E3,r,r,G5,G4,G3,G3,G2
1150.3333,522.8788,438,1.3333,E5,r,E5,r,C5,r,E4,E3,r,r,E5,E4,E3,E3,E2
1150.6667,523.0303,438,1.6667,E5,r,E5,r,r,r,E4,E3,r,r,E5,E4,E3,E3,E2
1151.0,523.1818,438,2.0,E5,r,E5,r,r,r,E4,E3,r,r,E5,E4,E3,E3,E2
1151.3333,523.3333,438,2.3333,F5,r,F5,r,r,r,F4,F3,r,r,E5,E4,E3,E3,E2
1151.6667,523.4849,438,2.6667,G5,r,G5,r,r,r,G4,G3,r,r,E5,E4,E3,E3,E2
1152.0,523.6364,439,1.0,C5,r,C5,r,r,r,C4,C3,r,r,E5,E4,E3,E3,E2
1152.3333,523.7879,439,1.3333,C5,r,C5,r,r,r,C4,C3,r,r,C5,C4,C3,C3,C2
1152.6667,523.9394,439,1.6667,C5,r,C5,r,r,r,C4,C3,r,r,C5,C4,C3,C3,C2
1153.0,524.0909,439,2.0,C5,r,C5,r,r,r,C4,C3,r,r,C5,C4,C3,C3,C2
1153.3333,524.2424,439,2.3333,D5,r,D5,r,r,r,D4,D3,r,r,C5,C4,C3,C3,C2
1153.6667,524.394,439,2.6667,E5,r,E5,r,r,r,E4,E3,r,r,C5,C4,C3,C3,C2
1154.0,524.5455,440,1.0,F6,F5,F5,F5,F5,F4,F4,F3,F4,F3,F5,F4,F3,F3,F1
1154.3333,524.697,440,1.3333,F6,F5,F5,F5,F5,F4,F4,F3,F4,F3,F5,F4,F3,F2,F1
1154.6667,524.8485,440,1.6667,F6,F5,F5,F5,F5,F4,F4,F3,F4,F3,F5,F4,F3,F2,F1
1155.0,525.0,440,2.0,C6,C5,C5,C5,C5,C4,C4,C3,F4,F3,F5,F4,F3,F2,F1
1155.3333,525.1515,440,2.3333,C6,C5,C5,C5,C5,C4,C4,C3,F4,F3,A5,A4,A3,F2,F1
1155.6667,525.303,440,2.6667,C6,C5,C5,C5,C5,C4,C4,C3,F4,F3,G5,G4,G3,F2,F1
1156.0,525.4545,441,1.0,C6,C5,C5,C5,C5,C4,C4,C3,F4,F3,F5,F4,F3,F2,F1
1156.3333,525.606,441,1.3333,C6,C5,C5,C5,C5,C4,C4,C3,F4,F3,A5,A4,A3,F2,F1
1156.6667,525.7576,441,1.6667,C6,C5,C5,C5,C5,C4,C4,C3,F4,F3,G5,G4,G3,F2,F1
1157.0,525.9091,441,2.0,C6,C5,C5,C5,C5,C4,C4,C3,F4,F3,F5,F4,F3,F2,F1
1157.3333,526.0606,441,2.3333,C6,C5,C5,C5,C5,C4,C4,C3,F4,F3,D6,D5,D4,F2,F1
1157.6667,526.2121,441,2.6667,C6,C5,C5,C5,C5,C4,C4,C3,F4,F3,B5,B4,B3,F2,F1
