qstamp_start,qstamp_end,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,F Horn 1,F Horn 2,F Horn 3,F Horn 4,F Trumpet 1,F Trumpet 2,F Trumpet 3,Alto Trombone,Tenor Trombone,Bass Trombone,Bass Tuba,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
1290.0,1298.0,Main Part,U(Main)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2),P8(Main)&P8(Flute 2)&U(Oboe 2)&U(Bb Clarinet 1)&U(Bb Clarinet 2),P8(Main)&P8(Flute 2)&U(Oboe 1)&U(Bb Clarinet 1)&U(Bb Clarinet 2),P8(Main)&P8(Flute 2)&U(Oboe 1)&U(Oboe 2)&U(Bb Clarinet 2),P8(Main)&P8(Flute 2)&U(Oboe 1)&U(Oboe 2)&U(Bb Clarinet 1),U(Bassoon 2)&P8(F Horn 3)&P8(F Horn 4)&P8(Alto Trombone)&P8(Tenor Trombone)&U(Bass Trombone)&U(Bass Tuba),U(Bassoon 1)&P8(F Horn 3)&P8(F Horn 4)&P8(Alto Trombone)&P8(Tenor Trombone)&U(Bass Trombone)&U(Bass Tuba),P3(F Horn 2)&P3(F Trumpet 1)&P5(F Trumpet 2)&P3(F Trumpet 3),P3(F Horn 1)&P5(F Trumpet 1)&P7(F Trumpet 2)&P5(F Trumpet 3),P8(Bassoon 1)&P8(Bassoon 2)&U(F Horn 4)&U(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba),P8(Bassoon 1)&P8(Bassoon 2)&U(F Horn 3)&U(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba),P3(F Horn 1)&P5(F Horn 2)&P3(F Trumpet 2)&P8(F Trumpet 3),P5(F Horn 1)&P7(F Horn 2)&P3(F Trumpet 1)&P3(F Trumpet 3),P3(F Horn 1)&P5(F Horn 2)&P8(F Trumpet 1)&P3(F Trumpet 2),P8(Bassoon 1)&P8(Bassoon 2)&U(F Horn 3)&U(F Horn 4)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba),P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 3)&P8(F Horn 4)&P8(Alto Trombone)&P8(Bass Trombone)&P8(Bass Tuba),U(Bassoon 1)&U(Bassoon 2)&P8(F Horn 3)&P8(F Horn 4)&P8(Alto Trombone)&P8(Tenor Trombone)&U(Bass Tuba),U(Bassoon 1)&U(Bassoon 2)&P8(F Horn 3)&P8(F Horn 4)&P8(Alto Trombone)&P8(Tenor Trombone)&U(Bass Trombone),,P8(Violin 2),P8(Violin 1),P8(Violoncello)&P8(Contrabass),P8(Viola)&P8(Contrabass),P8(Viola)&P8(Violoncello)
1298.0,1306.0,,,,,,,U(Bassoon 2)&P8(Alto Trombone)&P8(Tenor Trombone)&U(Bass Trombone)&U(Bass Tuba)&P8(Violin 1)&P8(Violin 2),U(Bassoon 1)&P8(Alto Trombone)&P8(Tenor Trombone)&U(Bass Trombone)&U(Bass Tuba)&P8(Violin 1)&P8(Violin 2),,,Main Part,,P3(F Trumpet 2)&P8(F Trumpet 3),P3(F Trumpet 1)&P3(F Trumpet 3),P8(F Trumpet 1)&P3(F Trumpet 2),P8(Bassoon 1)&P8(Bassoon 2)&U(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&U(Violin 1)&U(Violin 2),P8(Bassoon 1)&P8(Bassoon 2)&U(Alto Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&U(Violin 1)&U(Violin 2),U(Bassoon 1)&U(Bassoon 2)&P8(Alto Trombone)&P8(Tenor Trombone)&U(Bass Tuba)&P8(Violin 1)&P8(Violin 2),U(Bassoon 1)&U(Bassoon 2)&P8(Alto Trombone)&P8(Tenor Trombone)&U(Bass Trombone)&P8(Violin 1)&P8(Violin 2),,P8(Bassoon 1)&P8(Bassoon 2)&U(Alto Trombone)&U(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&U(Violin 2),P8(Bassoon 1)&P8(Bassoon 2)&U(Alto Trombone)&U(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&U(Violin 1),P8(Violoncello)&P8(Contrabass),P8(Viola)&P8(Contrabass),P8(Viola)&P8(Violoncello)
1306.0,1322.0,U(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Bass Tuba)&P8(Timpani)&U(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),U(Flute 1)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Bass Tuba)&P8(Timpani)&U(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&U(Oboe 2)&U(Bb Clarinet 1)&U(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&U(F Trumpet 1)&U(F Trumpet 2)&P8(F Trumpet 3)&P8(Bass Tuba)&P8(Timpani)&P8(Violin 1)&U(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&U(Oboe 1)&U(Bb Clarinet 1)&U(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&U(F Trumpet 1)&U(F Trumpet 2)&P8(F Trumpet 3)&P8(Bass Tuba)&P8(Timpani)&P8(Violin 1)&U(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&U(Oboe 1)&U(Oboe 2)&U(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&U(F Trumpet 1)&U(F Trumpet 2)&P8(F Trumpet 3)&P8(Bass Tuba)&P8(Timpani)&P8(Violin 1)&U(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&U(Oboe 1)&U(Oboe 2)&U(Bb Clarinet 1)&P8(Bassoon 1)&P8(Bassoon 2)&U(F Trumpet 1)&U(F Trumpet 2)&P8(F Trumpet 3)&P8(Bass Tuba)&P8(Timpani)&P8(Violin 1)&U(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&U(Bassoon 2)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&U(Bass Tuba)&P8(Timpani)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&U(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&U(Bassoon 1)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&U(Bass Tuba)&P8(Timpani)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&U(Violoncello)&P8(Contrabass),Main Part,,,,P8(Flute 1)&P8(Flute 2)&U(Oboe 1)&U(Oboe 2)&U(Bb Clarinet 1)&U(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&U(F Trumpet 2)&P8(F Trumpet 3)&P8(Bass Tuba)&P8(Timpani)&P8(Violin 1)&U(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&U(Oboe 1)&U(Oboe 2)&U(Bb Clarinet 1)&U(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&U(F Trumpet 1)&P8(F Trumpet 3)&P8(Bass Tuba)&P8(Timpani)&P8(Violin 1)&U(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(Bass Tuba)&P8(Timpani)&P8(Violin 1)&P8(Violin 2)&U(Viola)&P8(Violoncello)&P8(Contrabass),,,,P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&U(Bassoon 1)&U(Bassoon 2)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Timpani)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&U(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&U(Contrabass),U(Flute 1)&U(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Bass Tuba)&P8(Timpani)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&U(Oboe 1)&U(Oboe 2)&U(Bb Clarinet 1)&U(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&U(F Trumpet 1)&U(F Trumpet 2)&P8(F Trumpet 3)&P8(Bass Tuba)&P8(Timpani)&P8(Violin 1)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(F Trumpet 1)&P8(F Trumpet 2)&U(F Trumpet 3)&P8(Bass Tuba)&P8(Timpani)&P8(Violin 1)&P8(Violin 2)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&U(Bassoon 1)&U(Bassoon 2)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&U(Bass Tuba)&P8(Timpani)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Bass Tuba)&U(Timpani)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)
1322.0,1330.0,Main Part,P8(Oboe 2)&P8(Bassoon 2)&P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba),P8(Main)&P8(Bassoon 1),P8(Flute 2)&P8(Bassoon 2)&P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&U(F Trumpet 1)&U(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba),,,P8(Main)&P8(Oboe 1),P8(Flute 2)&P8(Oboe 2)&P8(F Horn 1)&P8(F Horn 2)&U(F Horn 3)&U(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&U(Bass Trombone)&U(Bass Tuba),P8(Flute 2)&P8(Oboe 2)&P8(Bassoon 2)&U(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&U(Alto Trombone)&U(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba),P8(Flute 2)&P8(Oboe 2)&P8(Bassoon 2)&U(F Horn 1)&P8(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&U(Alto Trombone)&U(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba),P8(Flute 2)&P8(Oboe 2)&U(Bassoon 2)&P8(F Horn 1)&P8(F Horn 2)&U(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&U(Bass Trombone)&U(Bass Tuba),P8(Flute 2)&P8(Oboe 2)&U(Bassoon 2)&P8(F Horn 1)&P8(F Horn 2)&U(F Horn 3)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&U(Bass Trombone)&U(Bass Tuba),P8(Flute 2)&U(Oboe 2)&P8(Bassoon 2)&P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&U(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba),P8(Flute 2)&U(Oboe 2)&P8(Bassoon 2)&P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&U(F Trumpet 1)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba),P8(Flute 2)&P8(Oboe 2)&P8(Bassoon 2)&P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba),P8(Flute 2)&P8(Oboe 2)&P8(Bassoon 2)&U(F Horn 1)&U(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&U(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba),P8(Flute 2)&P8(Oboe 2)&P8(Bassoon 2)&U(F Horn 1)&U(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&U(Alto Trombone)&P8(Bass Trombone)&P8(Bass Tuba),P8(Flute 2)&P8(Oboe 2)&U(Bassoon 2)&P8(F Horn 1)&P8(F Horn 2)&U(F Horn 3)&U(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&U(Bass Tuba),P8(Flute 2)&P8(Oboe 2)&U(Bassoon 2)&P8(F Horn 1)&P8(F Horn 2)&U(F Horn 3)&U(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&U(Bass Trombone),,P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Violin 1)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Violin 1)&P8(Violin 2)&P8(Violoncello)&P8(Contrabass),P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Contrabass),P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)
1330.0,1340.0,Main Part,,U(Main),,,,,,,,,,,,,,,,,,P3(Violin 2)&P3(Viola)&P3(Violoncello)&P3(Contrabass),P3(Violin 1)&P5(Viola)&P8(Violoncello)&P8(Contrabass),P3(Violin 1)&P5(Violin 2)&P5(Violoncello)&P5(Contrabass),P3(Violin 1)&P8(Violin 2)&P5(Viola)&P8(Contrabass),P3(Violin 1)&P8(Violin 2)&P5(Viola)&P8(Violoncello)
1340.0,1358.0,U(Oboe 1)&P3(Bb Clarinet 1)&P3(Bb Clarinet 2)&P3(Bassoon 1),,U(Flute 1)&P3(Bb Clarinet 1)&P3(Bb Clarinet 2)&P3(Bassoon 1),,P3(Flute 1)&P3(Oboe 1)&P5(Bb Clarinet 2)&P5(Bassoon 1),P3(Flute 1)&P3(Oboe 1)&P5(Bb Clarinet 1)&P8(Bassoon 1),P3(Flute 1)&P3(Oboe 1)&P5(Bb Clarinet 1)&P8(Bb Clarinet 2),,,,,,P8(F Trumpet 2),P8(F Trumpet 1),,,,,,,Main Part,,,P8(Contrabass),P8(Violoncello)
1358.0,1362.0,,,,,,,,,P7(F Horn 2)&P4(F Horn 3)&P4(F Horn 4)&U(F Trumpet 3)&P4(Alto Trombone)&P7(Tenor Trombone)&P4(Bass Trombone)&P4(Bass Tuba),P7(F Horn 1)&P4(F Horn 3)&P4(F Horn 4)&P7(F Trumpet 3)&P4(Alto Trombone)&U(Tenor Trombone)&P4(Bass Trombone)&P4(Bass Tuba),P4(F Horn 1)&P4(F Horn 2)&P8(F Horn 4)&P4(F Trumpet 3)&U(Alto Trombone)&P4(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba),P4(F Horn 1)&P4(F Horn 2)&P8(F Horn 3)&P4(F Trumpet 3)&P8(Alto Trombone)&P4(Tenor Trombone)&U(Bass Trombone)&P8(Bass Tuba),Main Part,P8(Main),U(F Horn 1)&P7(F Horn 2)&P4(F Horn 3)&P4(F Horn 4)&P4(Alto Trombone)&P7(Tenor Trombone)&P4(Bass Trombone)&P4(Bass Tuba),P4(F Horn 1)&P4(F Horn 2)&U(F Horn 3)&P8(F Horn 4)&P4(F Trumpet 3)&P4(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba),P7(F Horn 1)&U(F Horn 2)&P4(F Horn 3)&P4(F Horn 4)&P7(F Trumpet 3)&P4(Alto Trombone)&P4(Bass Trombone)&P4(Bass Tuba),P4(F Horn 1)&P4(F Horn 2)&P8(F Horn 3)&U(F Horn 4)&P4(F Trumpet 3)&P8(Alto Trombone)&P4(Tenor Trombone)&P8(Bass Tuba),P4(F Horn 1)&P4(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&P4(F Trumpet 3)&P8(Alto Trombone)&P4(Tenor Trombone)&P8(Bass Trombone),,,,,,
1362.0,1378.0,,,,,,,,,,U(Tenor Trombone),P8(F Horn 4),P8(F Horn 3),Main Part,P8(Main),,,U(F Horn 2),,,,,,,,
1378.0,1394.0,,,,,,,,,,U(Tenor Trombone),P8(F Horn 4)&P8(Main)&U(F Trumpet 2)&P3(F Trumpet 3)&U(Alto Trombone),P8(F Horn 3)&P8(Main)&P8(F Trumpet 2)&P3(F Trumpet 3)&P8(Alto Trombone),Main Part,U(F Horn 3)&P8(F Horn 4)&P8(Main)&P3(F Trumpet 3)&U(Alto Trombone),P3(F Horn 3)&P3(F Horn 4)&P3(Main)&P3(F Trumpet 2)&P3(Alto Trombone),U(F Horn 3)&P8(F Horn 4)&P8(Main)&U(F Trumpet 2)&P3(F Trumpet 3),U(F Horn 2),,,P8(Violin 2)&P8(Viola),,P8(Timpani)&P8(Viola),P8(Timpani)&P8(Violin 2),,
1394.0,1398.0,,,,,,,,,,,,,,,,,,,,P8(Viola),,Main Part,P8(Timpani),,
1398.0,1402.0,,,Main Part,,,,,,,,,,,,,,,,,P8(Viola),,,P8(Timpani),,
1402.0,1406.0,,,,,,,,,,,,,,,,,,,,P8(Viola),,Main Part,P8(Timpani),,
1406.0,1410.0,,,Main Part,,P8(F Horn 3)&P2(F Horn 4)&P8(Contrabass),,,,,,P8(Bb Clarinet 1)&P2(F Horn 4)&P8(Contrabass),P2(Bb Clarinet 1)&P2(F Horn 3)&P2(Contrabass),,,,,,,,P8(Viola),,,P8(Timpani),,P8(Bb Clarinet 1)&P8(F Horn 3)&P2(F Horn 4)
1410.0,1418.0,,,,,,,,,,,P8(Timpani)&U(Viola)&P8(Contrabass),,,,,,,,,P8(F Horn 3)&P8(Viola)&P8(Contrabass),Main Part,,U(F Horn 3)&P8(Timpani)&P8(Contrabass),,P8(F Horn 3)&P8(Timpani)&P8(Viola)
1418.0,1427.0,P3(Flute 2)&P3(Oboe 2)&P2(F Trumpet 3),P3(Flute 1)&U(Oboe 2)&P4(F Trumpet 3),,P3(Flute 1)&U(Flute 2)&P4(F Trumpet 3),U(Bb Clarinet 2),U(Bb Clarinet 1),P8(Bassoon 2)&P2(Alto Trombone)&P4(Tenor Trombone)&U(Bass Trombone),P8(Bassoon 1)&P2(Alto Trombone)&P4(Tenor Trombone)&P8(Bass Trombone),U(F Horn 2),U(F Horn 1),,,,,P2(Flute 1)&P4(Flute 2)&P4(Oboe 2),P2(Bassoon 1)&P2(Bassoon 2)&P3(Tenor Trombone)&P2(Bass Trombone),P4(Bassoon 1)&P4(Bassoon 2)&P3(Alto Trombone)&P4(Bass Trombone),U(Bassoon 1)&P8(Bassoon 2)&P2(Alto Trombone)&P4(Tenor Trombone),,P8(Contrabass),Main Part,,,,P8(Timpani)
1427.0,1435.0,U(Main),U(Oboe 2),U(Violin 2),U(Flute 2),U(Bb Clarinet 2),U(Bb Clarinet 1),P8(Bassoon 2)&P8(F Horn 3)&P4(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 3)&P2(Alto Trombone)&P4(Tenor Trombone)&U(Bass Trombone)&P8(Timpani)&P8(Viola)&P8(Contrabass),P8(Bassoon 1)&P8(F Horn 3)&P4(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 3)&P2(Alto Trombone)&P4(Tenor Trombone)&P8(Bass Trombone)&U(Timpani)&P8(Viola)&P8(Contrabass),U(F Horn 2)&P8(Violoncello),U(F Horn 1)&P8(Violoncello),P8(Bassoon 1)&P8(Bassoon 2)&P4(F Horn 4)&P8(F Trumpet 1)&U(F Trumpet 3)&P2(Alto Trombone)&P4(Tenor Trombone)&P8(Bass Trombone)&P8(Timpani)&P8(Viola)&P8(Contrabass),P4(Bassoon 1)&P4(Bassoon 2)&P4(F Horn 3)&P4(F Trumpet 1)&P4(F Trumpet 3)&P3(Alto Trombone)&U(Tenor Trombone)&P4(Bass Trombone)&P4(Timpani)&P4(Viola)&P4(Contrabass),P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 3)&P4(F Horn 4)&P8(F Trumpet 3)&P2(Alto Trombone)&P4(Tenor Trombone)&P8(Bass Trombone)&P8(Timpani)&U(Viola)&P8(Contrabass),,P8(Bassoon 1)&P8(Bassoon 2)&U(F Horn 3)&P4(F Horn 4)&P8(F Trumpet 1)&P2(Alto Trombone)&P4(Tenor Trombone)&P8(Bass Trombone)&P8(Timpani)&P8(Viola)&P8(Contrabass),P2(Bassoon 1)&P2(Bassoon 2)&P2(F Horn 3)&P3(F Horn 4)&P2(F Trumpet 1)&P2(F Trumpet 3)&P3(Tenor Trombone)&P2(Bass Trombone)&P2(Timpani)&P2(Viola)&P2(Contrabass),P4(Bassoon 1)&P4(Bassoon 2)&P4(F Horn 3)&U(F Horn 4)&P4(F Trumpet 1)&P4(F Trumpet 3)&P3(Alto Trombone)&P4(Bass Trombone)&P4(Timpani)&P4(Viola)&P4(Contrabass),U(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 3)&P4(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 3)&P2(Alto Trombone)&P4(Tenor Trombone)&P8(Timpani)&P8(Viola)&P8(Contrabass),,P8(Bassoon 1)&U(Bassoon 2)&P8(F Horn 3)&P4(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 3)&P2(Alto Trombone)&P4(Tenor Trombone)&P8(Bass Trombone)&P8(Viola)&P8(Contrabass),Main Part,U(Oboe 1),P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 3)&P4(F Horn 4)&U(F Trumpet 1)&P8(F Trumpet 3)&P2(Alto Trombone)&P4(Tenor Trombone)&P8(Bass Trombone)&P8(Timpani)&P8(Contrabass),P8(F Horn 1)&P8(F Horn 2),P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 3)&P4(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 3)&P2(Alto Trombone)&P4(Tenor Trombone)&P8(Bass Trombone)&P8(Timpani)&P8(Viola)
1435.0,1443.0,U(Main),P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2),U(Violin 2),P8(Flute 2)&U(Bb Clarinet 1)&U(Bb Clarinet 2),P8(Flute 2)&U(Oboe 2)&U(Bb Clarinet 2),P8(Flute 2)&U(Oboe 2)&U(Bb Clarinet 1),P8(Bassoon 2)&P8(F Trumpet 1)&P2(F Trumpet 2)&P8(F Trumpet 3)&P2(Alto Trombone)&P4(Tenor Trombone)&P8(Timpani)&P8(Viola)&P8(Contrabass),P8(Bassoon 1)&P8(F Trumpet 1)&P2(F Trumpet 2)&P8(F Trumpet 3)&P2(Alto Trombone)&P4(Tenor Trombone)&U(Timpani)&P8(Viola)&P8(Contrabass),,P8(Violoncello),,,P8(Bassoon 1)&P8(Bassoon 2)&P2(F Trumpet 2)&P8(F Trumpet 3)&P2(Alto Trombone)&P4(Tenor Trombone)&P8(Timpani)&U(Viola)&P8(Contrabass),P2(Bassoon 1)&P2(Bassoon 2)&P2(F Trumpet 1)&P2(F Trumpet 3)&P8(Alto Trombone)&P3(Tenor Trombone)&P2(Timpani)&P2(Viola)&P2(Contrabass),P8(Bassoon 1)&P8(Bassoon 2)&P8(F Trumpet 1)&P2(F Trumpet 2)&P2(Alto Trombone)&P4(Tenor Trombone)&P8(Timpani)&P8(Viola)&P8(Contrabass),P2(Bassoon 1)&P2(Bassoon 2)&P2(F Trumpet 1)&P8(F Trumpet 2)&P2(F Trumpet 3)&P3(Tenor Trombone)&P2(Timpani)&P2(Viola)&P2(Contrabass),P4(Bassoon 1)&P4(Bassoon 2)&P4(F Trumpet 1)&P3(F Trumpet 2)&P4(F Trumpet 3)&P3(Alto Trombone)&P4(Timpani)&P4(Viola)&P4(Contrabass),,,P8(Bassoon 1)&U(Bassoon 2)&P8(F Trumpet 1)&P2(F Trumpet 2)&P8(F Trumpet 3)&P2(Alto Trombone)&P4(Tenor Trombone)&P8(Viola)&P8(Contrabass),Main Part,U(Oboe 1),P8(Bassoon 1)&P8(Bassoon 2)&U(F Trumpet 1)&P2(F Trumpet 2)&P8(F Trumpet 3)&P2(Alto Trombone)&P4(Tenor Trombone)&P8(Timpani)&P8(Contrabass),P8(F Horn 2),P8(Bassoon 1)&P8(Bassoon 2)&P8(F Trumpet 1)&P2(F Trumpet 2)&P8(F Trumpet 3)&P2(Alto Trombone)&P4(Tenor Trombone)&P8(Timpani)&P8(Viola)
